name,category,website,phone,address,mapsUrl,rating,reviews,priority,email,notes,websiteScore
"106 HAIR STUDIO","hair salon","https://106.co.th/","+66 2 662 7106","2F 20/82 Soi Prommitr Sukhumvit 39 Klongtan Nua, Nua, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJJacJrqqf4jARveWPpbFCwxM","4.6","355","NORMAL","","","8"
"Million Salon Ekkamai","hair salon","https://www.millionsalon.com/","+66 84 165 6464","982/22 Gateway Ekamai Building, 1st Floor, Room 1118, Sukhumvit Rd, Phra Khanong, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJtUbqlaWf4jARMHwJ7Gc4z08","4.8","773","NORMAL","","","9"
"BoyRikyu บอยริคิว","hair salon","http://www.boyrikyu.com/","+66 2 115 5778","10, 12 Soi Sukhumvit 32, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJDTwLyKqf4jARbWTHyK438RY","4.7","397","NORMAL","","","7"
"Posh Salon (Hair Salon) Sukhumvit31","hair salon","http://www.facebook.com/poshsalonbangkok","+66 85 551 1161","3, 2 Sukhumvit 31, Khlong Toei Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJRzq2UIKf4jARkQZHHqmomJ4","4.8","266","NORMAL","","","8"
"SJ Best Salon","hair salon","","+66 61 424 2249","51 Charoen Krung 50 Alley, Bang Rak, Bangkok 10500, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ9ePXPsSY4jARHW7RaBGdfP4","4.9","218","HIGH","","",""
"The ambassador Hair Salon Bangkok แอมเบอ บูเต แฮร์ ซาลอน صالون حلاقة غرفة خاصة للسيدات","hair salon","https://www.instagram.com/the_ambassador_hairsalon?igsh=MXJmYmhrYnR2ODNyZg==","+66 94 594 2448","Ground floor, Building mall, Times Square, Yellow shop, 246 Sukhumvit Rd, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJI7HpzsCf4jARjICaiU9-OjM","4.9","170","NORMAL","","","9"
"Flash Fitness Bangkok Personal Training & Group Classes Gym Studio","gym","http://www.flashfitnessresults.com/","+66 87 711 8112","78 N Sathon Rd, Si Lom, Bang Rak, Bangkok 10500, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJwcq-CZif4jAR2fbjBcAJY20","4.9","138","NORMAL","","","7"
"BANGKOK TRAINING CENTER","gym","http://www.bkktraining.com/","+66 63 128 4681","QUANT Sukhumvit 25, Khlong Toei Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJPdc-8gSf4jARlIcPpg2sOno","4.7","141","NORMAL","","","6"
"Iron Fit","gym","https://www.facebook.com/ironfit.th/","+66 2 661 2904","93,95 ซอยสุขุมวิท26, Sukhumvit 26, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJd0HQAO-f4jAR3JxJq8OXRWY","4.6","104","NORMAL","","","10"
"FMB【Fitness Mall Bangkok 】ピラティス / ウエイトトレーニング Pilates / Weight Training Sahai Place3A","gym","https://www.fmb-gym.com/","+66 86 367 4676","3A, Sahai Place, 49 Sukhumvit 24 Alley, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ_-WlVACf4jAR7wwWhiEYAC8","5","146","NORMAL","","","10"
"The Track Bangkok","gym","https://thetrackbangkok.com/","+66 82 139 9220","15 Sukhumvit Residence, 28 Sukhumvit 15, Khlong Toei Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJTTdf5nyf4jARd_gOTxt2408","4.4","190","NORMAL","","","9"
"Public Gym","gym","","","PFXV+QVG, Phra Borom Maha Ratchawang, Phra Nakhon, Bangkok 10200, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJtXOTdnGZ4jARjaTBMwvPV9k","4.8","118","HIGH","","",""
"Iron Hive Gym","gym","https://www.ironhivegymbkk.com/","+66 2 077 9487","1022 Sukhumvit Rd, Phra Khanong, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ1fZ5yeqf4jAR3MCMdo2nkAw","4.8","195","NORMAL","","","9"
"Boost Fitness Bangkok","gym","https://www.boostfitnessbkk.com/","+66 81 148 9037","36 Ramkhamhaeng Rd, Khwaeng Saphan Sung, Saphan Sung, Bangkok 10240, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJw-qSB9ZjHTER337OjeU0obM","4.8","282","NORMAL","","","10"
"Jetts 24 Hour Fitness Stadium One","gym","https://www.jetts.co.th/stadium-one","+66 95 849 4375","88 ชั้น 3 อาคาร Active Box (Stadium One Sport Complex) ซอยจุฬา 5, Rama VI Rd, Wang Mai, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJG1tnATKZ4jARtRDPrpQ5_WI","4.1","206","NORMAL","","","10"
"Muscle Factory","gym","https://www.mfbkk.com/","+66 99 141 5195","2 ซอย สุขุมวิท 56 แยก 3-1, Phra Khanong Tai, Phra Khanong, Bangkok 10260, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ2zp9be2f4jAR1dog6EexzDA","4.6","606","NORMAL","","","10"
"Arena Bangkok (HYROX & CrossFit Training Club)","gym","https://www.arenabangkok.com/","+66 64 236 9062","1643/5 Phetchaburi Rd, Makkasan, Ratchathewi, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJrcq7Pe6e4jAR3Gl4zRs3E-Y","4.8","347","NORMAL","","","9"
"UnReal Gym","gym","http://www.unrealgymthailand.com/","+66 97 945 5444","51 iStore Building Floor, 6-8 Sukhumvit 24 Alley, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJY0Prbgyf4jARQOCuLBbU17Q","4.8","285","NORMAL","","","6"
"MOOV Bangkok","gym","https://www.moovbangkok.com/","+66 2 251 2646","55, 55/7-11 Phaya Thai Rd, Thanon Phaya Thai, Ratchathewi, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJNy3TXvCf4jAR43bbQJOH1Tk","4.7","106","NORMAL","","","9"
"Fitness One - ฟิตเนสวัน อาคารรสาทู","gym","https://www.fitnessonethailand.com/","+66 81 151 0422","1818 อาคารรสา ทู ชั้นที่ 5 ห้องเลขที่ 501, Phetchaburi Rd, Makkasan, Ratchathewi, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJI4hozNyf4jARXCT0npqAgAY","4.6","118","NORMAL","","","9"
"Encore Training Club","gym","http://www.encoretrainingclub.com/","","Phanjaphum Building, Top Floor, 127 S Sathon Rd, Yan Nawa, Bangkok 10120, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJVQUm38qf4jARcknSNfdhhxA","5","225","NORMAL","","","8"
"The Standard Gym","gym","https://www.standardhotels.com/bangkok/features/thestandardgym-bkk","+66 2 085 8888","The Standard, Bangkok Mahanakhon, 6th Floor, 114 Narathiwas Road, Si Lom, Bang Rak, Bangkok 10500, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJdS8i5ViZ4jARkZ6Iq8J8c6k","4.9","22","NORMAL","","","10"
"Profitbangkok","gym","https://lin.ee/ogI2wSE","+66 97 130 1827","2343 On Nut Rd, Rd Suan Luang, Bangkok 10250, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ2wFD-hVhHTERACPOKTULE1g","5","81","NORMAL","","","10"
"Maxfit Asoke แม็กฟิต","gym","https://bit.ly/3NCVjOJ","+66 95 892 8503","170/51 Ratchadaphisek Rd, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJqdobjvue4jARS-xhlhTEFbo","4.7","79","NORMAL","","","9"
"Platform BKK","gym","https://instagram.com/platform.bkk?utm_medium=copy_link","+66 86 362 2367","Rama IV Rd, Phra Khanong, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJz-nIFgKf4jARt6zRw7rQfLk","5","45","NORMAL","","","9"
"Fit One Gym","gym","https://www.fitone.co.th/","+66 65 421 4255","66 Tower, ชั้น 2 ฝั่งพลาซ่า BTS อุดมสุข ทางเชื่อม Skywalk เข้าสู่ อาคารสำนักงาน 66 ทาวเวอร์, แขวง บางนา Bang Na, Bangkok 10260, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJseklqzyh4jARgrITO-L4cHo","4.8","128","NORMAL","","","9"
"Akara Bangkok","hotel","https://www.akarahotels.com/bangkok/","+66 2 248 5511","372 Thanon Si Ayutthaya, Khwaeng Thanon Phaya Thai, Khet Ratchathewi, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJoVRY5Mee4jARI_sqfC92WAM","4.4","1485","NORMAL","","","10"
"Shangri-La Bangkok","hotel","https://www.shangri-la.com/bangkok/?WT.mc_id=SLBK_201905_GLOBAL_GMB_HOTEL_TEXTLINK_EN","+66 2 236 7777","89 Wat Suan Phlu Alley, Bang Rak, Bangkok 10500, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJcf_j1C-Z4jARfDy3FlDr-Wc","4.6","11225","NORMAL","","","9"
"Baiyoke Sky Hotel","hotel","http://baiyokesky.baiyokehotel.com/","+66 2 656 3000","222 Ratchaprarop Rd, Thanon Phaya Thai, Ratchathewi, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJLxrEcMie4jARb4KfjpcicvA","4.3","20859","NORMAL","","","8"
"The Berkeley Hotel Pratunam","hotel","https://www.berkeleypratunam.com/","+66 2 309 9999","559 Ratchaprarop Rd, Makkasan, Ratchathewi, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJi-YG88We4jARAkpfrYgaG-A","4.6","18085","NORMAL","","","9"
"Eastin Grand Hotel Phayathai","hotel","https://www.eastinhotelsresidences.com/eastingrandhotelphayathai","+66 2 483 2899","The Unicorn Building, 18 Phaya Thai Rd, Thung Phaya Thai, Ratchathewi, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJAfeapOef4jARP742CpyjQgA","4.8","3344","NORMAL","","","10"
"Siam@Siam Design Hotel Bangkok","hotel","https://www.siamatsiam.com/bangkok/?utm_content_GMB","+66 2 217 3000","Opposite National Stadium, 865 Rama I Rd, Wang Mai, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJVZ_3_9ae4jARRqpJm6YHcKM","4.4","3703","NORMAL","","","10"
"JC Kevin Sathorn Bangkok Hotel","hotel","https://jckevin.com/","+66 2 210 9000","36 Naradhiwas Rajanagarindra Rd, Yan Nawa, Sathon, Bangkok 10120, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJBZzqkTSf4jARU9hgwC1mlvA","4.4","6922","NORMAL","","","9"
"Hilton Bangkok Grande Asoke","hotel","https://www.hilton.com/en/hotels/bkkashi-hilton-bangkok-grande-asoke/?SEO_id=GMB-APAC-HI-BKKASHI","+66 2 204 4000","30 Sukhumvit 21 Rd, Khlong Toei Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJZVEM4zKf4jARM_DEhnu63Ew","4.4","1147","HIGH","","",""
"Lilit Bang Lumphu Hotel - Bangkok","hotel","https://www.lilithotel.com/","+66 2 026 6949","55/8 Trok Soi Ban, Soi Phan Thom, Bangkok 10200, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ2fJWh2uZ4jARd_yIk0iAQss","4.6","584","NORMAL","","","10"
"Bangkok City Hotel","hotel","https://www.bangkokcityhotel.com/","+66 2 215 2929","268 Phetchaburi Rd, Thanon Phetchaburi, Ratchathewi, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJuyczxTSZ4jAR2rnUC9KTw6o","4","2489","NORMAL","","","10"
"Rembrandt Hotel Bangkok","hotel","https://www.rembrandthotelbangkok.com/","+66 2 261 7100","19 Sukhumvit Soi 18, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJu-gRTh2f4jARH8E0K5g_vZU","4.6","14343","NORMAL","","","10"
"Amari Bangkok","hotel","https://www.amari.com/bangkok?utm_source=google&utm_medium=gmb&utm_content=home&utm_campaign=awb","+66 2 653 9000","847 Phetchaburi Rd, Khwaeng Thanon Phaya Thai, Ratchathewi, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ69UzUM-e4jARwyvJBkeTbr0","4.5","9446","NORMAL","","","10"
"Tim Mansion Bangkok Hotel","hotel","http://www.timmansionbkk.com/","+66 65 353 2549","337 Maha Chai Rd, Samran Rat, Phra Nakhon, Bangkok 10200, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJW-WLexaZ4jART9hjCi-Cq7E","4.5","744","NORMAL","","","7"
"Tori Prestige Bangkok Hotel","hotel","","+66 2 550 7097","57, 34 Soi Phetchaburi 15, Khwaeng Thanon Phaya Thai, Ratchathewi, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJtRCjpHef4jARPEO4MdoJ-V4","3.8","486","HIGH","","",""
"Asia Hotel Bangkok","hotel","http://www.asiahotel.co.th/asia_bangkok/","+66 2 217 0808","296 Phaya Thai Rd, Khwaeng Thanon Phetchaburi, Khet Ratchathewi, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJH2h86IGe4jARyjZ6wppSlkQ","4","6902","NORMAL","","","8"
"Night Hotel Bangkok - Sukhumvit 15","hotel","https://www.nighthotels.com/","+66 2 254 8500","Night Hotel Bangkok, 10 Sukhumvit 15, Khlong Toei Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJW3-qd-ae4jAR_lOtKTIfG7A","4.3","2328","NORMAL","","","9"
"Maison Hotel Bangkok","hotel","https://maisonhotelbangkok.com/","+66 2 255 0044","18 Sukhumvit 2, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJrTRkXv6f4jARTnzHJ5Gl7_A","4.4","1067","NORMAL","","","10"
"Centara Life Hotel Bangkok Phra Nakhon","hotel","https://www.centarahotelsresorts.com/centra/cbp","+66 2 022 6336","78 Prajatipatai, Boripat Rd, Phantom, Pranakorn, Bangkok 10200, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJeSP22yCZ4jARlxCLT2YC4fM","4.6","1463","NORMAL","","","9"
"Arnoma Grand Bangkok","hotel","http://www.arnoma.com/","+66 2 655 5555","99 Ratchadamri Rd, Lumphini, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJF8c59s-e4jARoz5R8nHRj2Y","4","2883","NORMAL","","","7"
"Chatrium Hotel Riverside Bangkok","hotel","https://www.chatrium.com/chatriumriversidebangkok?utm_source=google&utm_medium=organic&utm_campaign=gmb-chatriumhotelriversidebangkok","+66 2 307 8888","28 ถ. เจริญกรุง, Wat Phraya Krai, Bang Kho Laem, Bangkok 10120, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJFYHsCL-Y4jAR4bcD5G4o1Ks","4.6","7354","NORMAL","","","10"
"All Day Tattoo Studio Bkk","tattoo studio","https://www.alldaytattoo.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=main_button","+66 98 381 4364","Rain Hill 2nd Floor Units L2-03-07, 777 Sukhumvit Rd, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJCbHCSPie4jARLX92T9l9980","4.9","2716","NORMAL","","","10"
"ink.inc Tattoo Bangkok","tattoo studio","https://ink.inc/?utm_source=google&utm_medium=gmb&utm_campaign=bangkok_gmb","+66 84 229 4441","B3, Unit, 26/7 Sukhumvit 11 Aly, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJWdapkmqf4jARB0IVk0JGalA","5","5846","NORMAL","","","10"
"Bangkok Tattoo Studio","tattoo studio","http://www.bangkoktattoostudio.com/","+66 89 815 1077","Maneeya Center,9th floor, Phloen Chit Rd, Lumphini, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ_UpOmtqe4jAREDbwyXj77v8","4.9","295","HIGH","","",""
"BKK Ink","tattoo studio","http://www.bkkinktattoostudio.com/","+66 2 629 2475","143 Thanon Tanao, Wat Bowon Niwet, Phra Nakhon, Bangkok 10200, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ16OLJROZ4jAR65SWhHQVtZE","4.8","1034","NORMAL","","","7"
"MIMPTATTOO Studio Bangkok,Thailand","tattoo studio","https://mimptattoobangkok.com/","+66 95 949 1778","Citylink พระราม 9, Thap Chang, Saphan Sung, Bangkok 10250, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJNZnbQF-e4jARWJ_YzTJe__k","4.9","166","NORMAL","","","9"
"MAX TATTOO Studio at Khaosan Road , Bangkok , Thailand","tattoo studio","https://m.facebook.com/maxtattookhaosanroad/","+66 2 629 1642","Room No. 470, D&D Inn Hotel, 3 Khaosan Rd, Taladyod, Phranakorn District, Bangkok 10200, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJB-1QUW2Z4jARyOXk8pz9T3E","4.9","1714","HIGH","","",""
"Tattoo od studio Bangkok","tattoo studio","https://www.instagram.com/odstudiotattoo?igsh=MWFhZ2hva2g2ZWVzeQ%3D%3D&utm_source=qr","+66 91 725 2426","2, 2 Sukhumvit 53 Alley, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ3bFZCamf4jAR15cIQrahClo","4.8","245","NORMAL","","","9"
"California Ink Tattoo Bangkok","tattoo studio","https://cali-ink.com/","+66 2 120 7558","23, 164 Sukhumvit 4 Alley, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJZ-HFXDef4jARd27xawqzF7U","4.9","2085","NORMAL","","","10"
"BT Tattoo Thailand Bangkok","tattoo studio","http://www.bt-tattoo.com/","+66 95 251 8767","147/7 Sukhumvit 4 Soi Samahan, Klongtoey Bangkok, Klong Toey, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ3YdopeGe4jARE4hwm3WARv0","4.9","399","NORMAL","","","7"
"Bangkok Tattoo Studio 13","tattoo studio","https://www.bkktattoostudio13.com/","+66 84 760 3042","231/12 Sukhumvit 101 Alley, Bang Chak, Phra Khanong, Bangkok 10260, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJq06Bjfmf4jARzxk7GzfYoZ8","4.8","99","NORMAL","","","10"
"Raven Tattoo Studio (Bangkok)","tattoo studio","https://www.raventattoobangkok.com/","+66 95 557 0146","เลขที่ A15-A17, หอง, Soi Phetchaburi 15, Thanon Phaya Thai, Ratchathewi, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ9wZlrE-f4jARcEuUNqIADz4","4.9","118","NORMAL","","","error"
